SK197,4,20
SK198,0-1,0.5
SK198,0,4.8
SK198,2-1,6.8
SK198,2-2,11
SK198,3,12.8
SK198,4,18
SK199,0-1,4.6
SK199,2-1,15.6
SK199,2-2,17.1
SK199,4,20.2
SK200,0-1,0.5
SK200,2-2,1.6
SK200,3,9.6
SK200,4,12
SK201,2-2,5.8
SK201,3,8.8
SK201,4,12.5
SK202,2-1,4.1
SK202,2-2,18
SK202,3,22.3
SK203,2-1,3.9
SK203,2-2,13.4
SK204,0,1.6
SK204,2-1,3.5
SK204,2-2,8.7
SK205,1-1,1
SK205,2-1,2.8
SK205,2-2,4
SK205,3,5.6
SK205,4,11
SK206,0-1,1.5
SK206,2-2,7.4
SK206,3,10.9
SK206,4,15.6
SK207,0-1,1
SK207,1-1,2
SK207,2-1,4
SK207,2-2,14.5
SK207,3,17.2
SK207,3,25.6
SK207,4,30
SK208,0-1,0.5
SK208,0,3.9
SK208,2-1,13.4
SK208,2-2,16.9
SK208,4,22.5
SK209,0-1,1.2
SK209,0,3
SK209,1-1,6.4
SK209,2-1,14.4
SK209,2-2,16.8
SK209,4,22.5
SK210,0-1,3
SK210,2-1,9.6
SK210,3,16.5
SK210,4,20
SK211,0-1,0.5
SK211,2-2,1.6
SK211,3,8.9
SK211,4,10.5
SK212,0-1,0.5
SK212,2-2,6.2
SK212,3,8.8
SK212,4,14.2
SK213,2-1,3
SK213,2-2,8
SK213,3,13.4
SK214,0-1,1
SK214,2-1,5.5
SK214,2-2,9.5
SK215,0,1.5
SK215,2-1,4
SK215,2-2,17.5
SK216,0-1,1.5
SK216,1-1,4.8
SK216,2-1,7.5
SK216,2-2,12.8
SK216,2-2,20.4
SK216,3,22.8
SK217,0-1,1
SK217,2-2,6.3
SK217,4,13.4
SK218,0-1,2
SK218,2-2,6.3
SK218,4,13.4
SK219,0-1,1.4
SK219,2-2,16
SK219,4,22.7
SK220,0-1,0.8
SK220,0,2.9
SK220,1-1,4.8
SK220,2-1,11
SK220,2-2,14.8
SK220,3,16.6
SK220,4,20
SK221,0-1,0.9
SK221,0,2.7
SK221,1-1,5
SK221,2-2,11
SK221,3,14.7
SK221,4,20
SK222,0,1
SK222,2-1,4
